"time,linear_x,linear_y,linear_z,rotation_x,rotation_y,rotation_z"
"735.6,-64.13898598,-0.034137442,-1.82679983,0.208988421,-0.476815399,0.052723854"
"735.7,-64.13833242,-0.03663562,-1.843652756,0.178706297,-0.432162824,0.046577124"
"735.8,-64.13796656,-0.038345094,-1.861065679,0.147704215,-0.383828377,0.039876242"
"735.9,-64.13789007,-0.039218002,-1.878861799,0.116234745,-0.332446491,0.032764928"
"736,-64.13810292,-0.039202214,-1.89686457,0.084583335,-0.278698479,0.025412503"
"736.1,-64.13861197,-0.038258347,-1.914898343,0.053049356,-0.223283913,0.017996335"
"736.2,-64.13940152,-0.036379226,-1.932790372,0.021919364,-0.166888669,0.010680076"
"736.3,-64.14044968,-0.033608874,-1.950373763,-0.008562486,-0.110153522,0.00359114"
"736.4,-64.1417141,-0.03006068,-1.96749155,-0.038227091,-0.053643932,-0.003202452"
"736.5,-64.14312516,-0.02592833,-1.984002239,-0.067009759,0.002171218,-0.009710004"
"736.6,-64.14460868,-0.021475164,-1.999786063,-0.094957025,0.056914245,-0.016016102"
"736.7,-64.14607673,-0.016989635,-2.014749258,-0.122188616,0.11025226,-0.022244048"
"736.8,-64.14747822,-0.012712224,-2.028823062,-0.148810692,0.161816653,-0.028486545"
"736.9,-64.14878095,-0.008762689,-2.041955998,-0.174809701,0.211124015,-0.034730071"
"737,-64.15001628,-0.005107765,-2.054101872,-0.199980829,0.25754653,-0.040814066"
"737.1,-64.15124269,-0.001594874,-2.065209165,-0.223938051,0.300361998,-0.046455238"
"737.2,-64.15250408,0.001957835,-2.075217698,-0.246211964,0.338870231,-0.051333517"
"737.3,-64.15383425,0.00565912,-2.084064764,-0.266390718,0.372521639,-0.055199184"
"737.4,-64.15522154,0.009483339,-2.09169743,-0.284231919,0.400993816,-0.057946384"
"737.5,-64.15662372,0.013280286,-2.098084285,-0.299689704,0.424180681,-0.059617153"
"737.6,-64.15797279,0.016844558,-2.10322036,-0.312852253,0.44210934,-0.060340886"
"737.7,-64.15922481,0.020000611,-2.107123495,-0.323834556,0.454838839,-0.060249779"
"737.8,-64.16037297,0.022656787,-2.109825181,-0.332691204,0.462396763,-0.059418617"
"737.9,-64.16140938,0.024807529,-2.111361735,-0.339390045,0.464778045,-0.05785451"
"738,-64.16236469,0.026497304,-2.111769909,-0.343843676,0.461988286,-0.055527874"
"738.1,-64.16323361,0.027778285,-2.111087383,-0.345962929,0.454093334,-0.052413968"
"738.2,-64.16404438,0.028687053,-2.109355514,-0.345694417,0.441243614,-0.048518045"
"738.3,-64.16479761,0.029243399,-2.106621171,-0.343029416,0.423671618,-0.043878022"
"738.4,-64.16548118,0.029456474,-2.102936727,-0.337998208,0.401679743,-0.038557862"
"738.5,-64.16609289,0.029323991,-2.098359389,-0.330670268,0.375636072,-0.03264688"
"738.6,-64.16662533,0.02882485,-2.092951707,-0.321165367,0.345977416,-0.026266285"
"738.7,-64.16706561,0.027919224,-2.086783302,-0.309659193,0.313202753,-0.019569631"
"738.8,-64.16737901,0.026568128,-2.079931897,-0.296364043,0.277842144,-0.012723569"
"738.9,-64.16757592,0.024767942,-2.072481328,-0.281482554,0.240408465,-0.005871045"
"739,-64.16767234,0.022577728,-2.064516145,-0.265159203,0.201357819,9.02E-04"
"739.1,-64.16768981,0.020115904,-2.056115325,-0.247464851,0.161087837,0.007571476"
"739.2,-64.16766446,0.017521275,-2.04734903,-0.228431595,0.119978529,0.01414186"
"739.3,-64.16761088,0.014899985,-2.038280785,-0.20812032,0.078449438,0.020594771"
"739.4,-64.16752313,0.012293407,-2.028973795,-0.186676114,0.036990567,0.02685288"
"739.5,-64.16740444,0.009691079,-2.019497003,-0.164330229,-0.003861103,0.032787783"
"739.6,-64.1672343,0.007082629,-2.009926194,-0.141341667,-0.043591314,0.038270307"
"739.7,-64.16701934,0.004514489,-2.000338689,-0.117913704,-0.081782237,0.043231706"
"739.8,-64.16679996,0.002110955,-1.990804411,-0.094141098,-0.118141515,0.04769385"
"739.9,-64.16660588,4.06E-05,-1.981378947,-0.070026975,-0.15246459,0.051744519"
"740,-64.16646671,-0.001555652,-1.972103144,-0.045564455,-0.184550884,0.055468697"
"740.1,-64.16639172,-0.002634087,-1.963009874,-0.020836546,-0.214124096,0.05887529"
"740.2,-64.16632506,-0.00327413,-1.954134136,0.0039239,-0.240805123,0.061861824"
"740.3,-64.16622819,-0.003648093,-1.945520801,0.028347313,-0.26415263,0.064236082"
"740.4,-64.16602372,-0.0039543,-1.93722596,0.052002182,-0.283746122,0.065779064"
"740.5,-64.16568428,-0.004353336,-1.929311947,0.074485194,-0.299263298,0.066311198"
"740.6,-64.16517046,-0.004940458,-1.921839746,0.0954769,-0.310512192,0.06572595"
"740.7,-64.16448489,-0.005760958,-1.91486361,0.114740588,-0.31741063,0.063979689"
"740.8,-64.16362811,-0.006847558,-1.908430578,0.132080504,-0.319939534,0.061055201"
"740.9,-64.16258448,-0.008247365,-1.902584026,0.147300033,-0.318108964,0.056931154"
"741,-64.16135248,-0.010016606,-1.897367749,0.160195657,-0.311963154,0.051582099"
"741.1,-64.1599281,-0.012185311,-1.892826904,0.170595434,-0.301621047,0.04501058"
"741.2,-64.15834899,-0.014714864,-1.889004482,0.178419082,-0.2873241,0.037290618"
"741.3,-64.15666315,-0.0174759,-1.885934825,0.183723204,-0.269458647,0.02859438"
"741.4,-64.15494487,-0.020260752,-1.883637765,0.186704328,-0.248535563,0.019185014"
"741.5,-64.15326597,-0.022823606,-1.882116128,0.187659367,-0.225137149,0.009379267"
"741.6,-64.15170551,-0.02492687,-1.881357409,0.186926363,-0.199856711,-5.00E-04"
"741.7,-64.15033588,-0.026372397,-1.881337839,0.184835431,-0.17325722,-0.01015848"
"741.8,-64.14917752,-0.027009775,-1.882026287,0.181687194,-0.145857796,-0.019344046"
"741.9,-64.14828272,-0.026730096,-1.883386171,0.177753966,-0.11813738,-0.027842366"
"742,-64.14766688,-0.025461571,-1.885375602,0.173284167,-0.090535972,-0.035473868"
"742.1,-64.14732432,-0.023178152,-1.887947488,0.168491629,-0.063440058,-0.042102557"
"742.2,-64.14725207,-0.019918622,-1.891051542,0.163527162,-0.037155812,-0.047656741"
"742.3,-64.14741251,-0.015802012,-1.89463839,0.158447796,-0.011887397,-0.052148328"
"742.4,-64.14774856,-0.011023841,-1.898664587,0.153205759,0.012260987,-0.055674303"
"742.5,-64.1481826,-0.005827645,-1.903096114,0.147670958,0.035253041,-0.058392735"
"742.6,-64.1486681,-4.60E-04,-1.907908599,0.141681869,0.057069172,-0.060479944"
"742.7,-64.14914217,0.004870169,-1.91308421,0.135104664,0.07765749,-0.062085746"
"742.8,-64.14959323,0.010022227,-1.918606828,0.12787783,0.09690575,-0.063303314"
"742.9,-64.14999997,0.014922493,-1.924457421,0.120029356,0.11464043,-0.06416119"
"743,-64.15037776,0.019552733,-1.930611174,0.111668951,0.130646178,-0.06463352"
"743.1,-64.15074149,0.023928401,-1.937036442,0.102965629,0.144693596,-0.06465942"
"743.2,-64.15110653,0.02807668,-1.943695041,0.09412068,0.156567412,-0.064164211"
"743.3,-64.15149729,0.032014968,-1.95054336,0.085338425,0.166093539,-0.063081213"
"743.4,-64.15190243,0.035728909,-1.957534466,0.076793344,0.173166306,-0.061374959"
"743.5,-64.15231379,0.039152909,-1.964621601,0.068595937,0.177772068,-0.059063441"
"743.6,-64.15270387,0.042162033,-1.971762851,0.06076804,0.17999851,-0.056230653"
"743.7,-64.15303281,0.044585373,-1.978925723,0.053243456,0.18001756,-0.05301839"
"743.8,-64.15326209,0.046244125,-1.986089549,0.04590384,0.178038392,-0.049592026"
"743.9,-64.15336747,0.047005249,-1.993243992,0.03864439,0.174242128,-0.046087502"
"744,-64.15336743,0.046831289,-2.000383459,0.031447338,0.168721694,-0.042557988"
"744.1,-64.15329163,0.045805886,-2.007499071,0.024434401,0.161451718,-0.038941667"
"744.2,-64.15322713,0.044123482,-2.014571037,0.017876279,0.152301719,-0.03506459"
"744.3,-64.15325159,0.042045849,-2.021564007,0.012154411,0.141088963,-0.030678612"
"744.4,-64.15344341,0.039839946,-2.028426891,0.007687589,0.127652874,-0.025521856"
"744.5,-64.15387672,0.037716107,-2.035096945,0.004846186,0.111928218,-0.01938315"
"744.6,-64.15455444,0.035783244,-2.041506709,0.003877646,0.093996523,-0.012152853"
"744.7,-64.15548518,0.034031808,-2.047591932,0.004861641,0.07410359,-0.003847821"
"744.8,-64.15661385,0.032347961,-2.053298255,0.007705346,0.052638841,0.005395043"
"744.9,-64.15788084,0.030554897,-2.058585008,0.01217966,0.030082211,0.01535452"
"745,-64.15925007,0.028468682,-2.063424647,0.017985262,0.006933957,0.025779158"
"745.1,-64.16065341,0.025949257,-2.067798335,0.02482549,-0.016348912,0.03644083"
"745.2,-64.16208873,0.022926587,-2.071689209,0.032457156,-0.039385669,0.047166622"
"745.3,-64.16353631,0.019391359,-2.075076586,0.040697702,-0.061861984,0.057835761"
"745.4,-64.16499855,0.015356827,-2.077933939,0.049387811,-0.083485789,0.068345141"
"745.5,-64.16645585,0.010814699,-2.080231622,0.058333111,-0.103937016,0.078564498"
"745.6,-64.16787512,0.005712231,-2.081942593,0.067261975,-0.122843754,0.088309363"
"745.7,-64.16920906,-3.46E-05,-2.083047611,0.075827533,-0.139802486,0.097349652"
"745.8,-64.17044005,-0.006498974,-2.08353663,0.08365509,-0.154432578,0.10545005"
"745.9,-64.17153244,-0.013698288,-2.083405562,0.090407739,-0.166433848,0.112418484"
"746,-64.17248501,-0.021571694,-2.082650666,0.095832743,-0.175615503,0.118134872"
"746.1,-64.17333131,-0.029991228,-2.081263957,0.099766372,-0.181884923,0.122547014"
"746.2,-64.17407231,-0.038793296,-2.079232274,0.102104458,-0.185212065,0.125643291"
"746.3,-64.17473839,-0.04780661,-2.076539439,0.102767673,-0.185598771,0.127425783"
"746.4,-64.17535148,-0.056859764,-2.073169246,0.101688804,-0.183072895,0.127902523"
"746.5,-64.1759245,-0.065771641,-2.069106372,0.098826154,-0.177702713,0.127098375"
"746.6,-64.17647629,-0.074344069,-2.064334959,0.094181632,-0.169607991,0.125066287"
"746.7,-64.17703969,-0.082374881,-2.058836925,0.087795859,-0.158945719,0.121879056"
"746.8,-64.17760185,-0.089691519,-2.052592942,0.079711469,-0.14587123,0.117598609"
"746.9,-64.1781742,-0.096184813,-2.045587037,0.069924782,-0.130499422,0.112241379"
"747,-64.17870878,-0.10181727,-2.037813091,0.058361812,-0.112896971,0.105766433"
"747.1,-64.17918102,-0.106595924,-2.029279156,0.044901477,-0.093117043,0.098099773"
"747.2,-64.17953436,-0.11052582,-2.020007033,0.029435571,-0.071256075,0.089181927"
"747.3,-64.17977044,-0.11357623,-2.01002754,0.011926305,-0.047493717,0.079007239"
"747.4,-64.1798654,-0.115684634,-1.999375309,-0.007579145,-0.022086274,0.06762699"
"747.5,-64.17980206,-0.116796172,-1.988087374,-0.028987673,0.004682857,0.055113967"
"747.6,-64.17957186,-0.116909356,-1.976207277,-0.0522237,0.032559689,0.041515264"
"747.7,-64.17912214,-0.116091432,-1.963792189,-0.077267202,0.061339061,0.026830887"
"747.8,-64.17840826,-0.114446272,-1.950918097,-0.104131297,0.090827075,0.01103978"
"747.9,-64.17741389,-0.112050245,-1.937678936,-0.132785027,0.120766256,-0.00583762"
"748,-64.17614109,-0.10889454,-1.924179354,-0.163065497,0.150770263,-0.023677176"
"748.1,-64.17463273,-0.104869787,-1.910524885,-0.194632297,0.180311044,-0.042227568"
"748.2,-64.17293605,-0.099802703,-1.896814825,-0.226991679,0.208769241,-0.061140232"
"748.3,-64.17112085,-0.093523211,-1.883141181,-0.259575576,0.235520717,-0.080035276"
"748.4,-64.16921359,-0.085925021,-1.869593355,-0.291830985,0.260014309,-0.098567274"
"748.5,-64.16725202,-0.076991349,-1.856264817,-0.323275815,0.281806695,-0.116459701"
"748.6,-64.16522379,-0.066781899,-1.843257806,-0.353504124,0.300550895,-0.133500476"
"748.7,-64.1631339,-0.055399693,-1.830683731,-0.382156101,0.315960922,-0.149514042"
"748.8,-64.16097317,-0.042962488,-1.818660465,-0.408884232,0.327782806,-0.164334992"
"748.9,-64.15875623,-0.029592896,-1.80730864,-0.433339244,0.335788375,-0.177799202"
"749,-64.1564838,-0.015424301,-1.796749316,-0.455179014,0.339787957,-0.18975174"
"749.1,-64.1541585,-6.09E-04,-1.787103464,-0.474086312,0.339645671,-0.200059042"
"749.2,-64.15178501,0.014680596,-1.778492014,-0.489778084,0.335282967,-0.208613307"
"749.3,-64.14936969,0.030267571,-1.771035267,-0.501999641,0.326668365,-0.215324915"
"749.4,-64.14692004,0.045983815,-1.764850773,-0.510508509,0.313800875,-0.220108756"
"749.5,-64.14445949,0.061685694,-1.760050146,-0.515058642,0.296696774,-0.222872208"
"749.6,-64.14201961,0.07725968,-1.756735497,-0.515392414,0.275385783,-0.223510203"
"749.7,-64.13964794,0.092620573,-1.754996114,-0.511242541,0.249915768,-0.22190791"
"749.8,-64.13738554,0.107702847,-1.754905849,-0.502342751,0.220365168,-0.217950256"
"749.9,-64.13526765,0.12244575,-1.756521193,-0.488448172,0.186862223,-0.211538016"
"750,-64.13334747,0.136772973,-1.759880758,-0.469365317,0.149609824,-0.202610105"
"750.1,-64.13162834,0.150571225,-1.765006454,-0.444987438,0.108910568,-0.191168084"
"750.2,-64.13013291,0.163677018,-1.771906258,-0.415324487,0.065180949,-0.177293995"
"750.3,-64.12884177,0.175880323,-1.780577227,-0.380513067,0.018944013,-0.161151417"
"750.4,-64.12773809,0.186948084,-1.791007346,-0.340798692,-0.029202264,-0.142965905"
"750.5,-64.126806,0.1966588,-1.803174584,-0.29649531,-0.078630592,-0.122991003"
"750.6,-64.12604442,0.204832585,-1.817043336,-0.247941737,-0.12872412,-0.10147596"
"750.7,-64.12545125,0.21134103,-1.83256022,-0.195477479,-0.178892286,-0.078651162"
"750.8,-64.12503141,0.216092894,-1.849651085,-0.139450211,-0.228557846,-0.054738066"
"750.9,-64.12479026,0.219005286,-1.86822157,-0.080248746,-0.277127322,-0.029975809"
"751,-64.12472676,0.219978812,-1.888160562,-0.018339388,-0.323967398,-0.0046465"
"751.1,-64.12481807,0.21889354,-1.909345082,0.045719062,-0.368406957,0.02091868"
"751.2,-64.12503369,0.215630359,-1.931643851,0.111295104,-0.409770289,0.046359752"
"751.3,-64.12536425,0.210107941,-1.954917767,0.177732928,-0.44742851,0.071326778"
"751.4,-64.12581224,0.202316351,-1.979017267,0.2444073,-0.480846385,0.095518868"
"751.5,-64.12638384,0.192329165,-2.003778286,0.310758746,-0.509602655,0.118704366"
"751.6,-64.12711227,0.180287152,-2.029019416,0.37629265,-0.533375662,0.140712356"
"751.7,-64.12802875,0.166360181,-2.05454241,0.440543973,-0.551902977,0.161400252"
"751.8,-64.12914107,0.150705568,-2.080136594,0.503026357,-0.564937059,0.180614134"
"751.9,-64.13044208,0.133443004,-2.10558588,0.563193547,-0.572221456,0.198162531"
"752,-64.13192454,0.114658405,-2.130675823,0.620434854,-0.573501476,0.213818151"
"752.1,-64.13356448,0.09443506,-2.15519819,0.674110109,-0.568567091,0.22734869"
"752.2,-64.13534983,0.072896729,-2.178951391,0.723611372,-0.557309392,0.23856282"
"752.3,-64.13727906,0.050241254,-2.201737805,0.768422855,-0.539763383,0.247350418"
"752.4,-64.13939134,0.026748043,-2.22336,0.808153959,-0.516118922,0.253698225"
"752.5,-64.14171397,0.002756809,-2.243618468,0.842533236,-0.486695855,0.257675983"
"752.6,-64.14428683,-0.021370358,-2.262312986,0.871372803,-0.451898442,0.259402687"
"752.7,-64.14713315,-0.045283951,-2.279246817,0.894526397,-0.412174035,0.259012699"
"752.8,-64.15027548,-0.068664152,-2.294231903,0.911864832,-0.367992557,0.256637341"
"752.9,-64.15372032,-0.091218557,-2.3070929,0.923277224,-0.319848501,0.252406412"
"753,-64.15746535,-0.11267246,-2.317668814,0.928686414,-0.268271208,0.246458705"
"753.1,-64.16149951,-0.132767736,-2.325813245,0.928059744,-0.213823421,0.238945284"
"753.2,-64.16581133,-0.151278548,-2.331394743,0.921395934,-0.157078983,0.230015852"
"753.3,-64.1703672,-0.168037499,-2.334299826,0.908693703,-0.098587551,0.219792086"
"753.4,-64.1751123,-0.182955695,-2.334437979,0.889918741,-0.038846854,0.208344315"
"753.5,-64.17996302,-0.196020678,-2.331746985,0.864994473,0.021698519,0.195688828"
"753.6,-64.18484414,-0.207268543,-2.326196516,0.833828,0.08262772,0.181811605"
"753.7,-64.18967966,-0.216742537,-2.31778732,0.796362598,0.143498819,0.166708776"
"753.8,-64.19440693,-0.224459683,-2.306547259,0.752630177,0.203814726,0.150422337"
"753.9,-64.19896891,-0.230403794,-2.292525973,0.702775773,0.263021594,0.133051431"
"754,-64.20332304,-0.234549311,-2.275790921,0.647039668,0.320544753,0.114731557"
"754.1,-64.2074203,-0.236904248,-2.256427858,0.585704836,0.375846794,0.095591339"
"754.2,-64.21119941,-0.237549013,-2.234544527,0.519035787,0.428479911,0.075709085"
"754.3,-64.21457227,-0.236648491,-2.21027689,0.447242148,0.478105451,0.055092659"
"754.4,-64.21743834,-0.234426546,-2.183793493,0.370488804,0.524467068,0.033697225"
"754.5,-64.21972823,-0.231108316,-2.155295712,0.288956489,0.567325971,0.011477967"
"754.6,-64.22138578,-0.226852946,-2.125011934,0.202929389,0.606385048,-0.011542324"
"754.7,-64.22240445,-0.221707244,-2.093187315,0.112872251,0.64123897,-0.035221221"
"754.8,-64.22281215,-0.215604276,-2.060072227,0.019456874,0.671379207,-0.059287429"
"754.9,-64.22265825,-0.208412911,-2.025914314,-0.076481423,0.696259506,-0.08338407"
"755,-64.22198656,-0.200017797,-1.990957257,-0.174044359,0.715397002,-0.107148479"
"755.1,-64.22080801,-0.1903916,-1.955446424,-0.272383222,0.72846182,-0.130291395"
"755.2,-64.21913239,-0.179621379,-1.919637651,-0.370768068,0.735309458,-0.152635091"
"755.3,-64.21693641,-0.167873968,-1.883803437,-0.468578244,0.735939223,-0.174089916"
"755.4,-64.21421388,-0.15531885,-1.84823186,-0.565221953,0.730401647,-0.194582778"
"755.5,-64.21098018,-0.142052924,-1.813217769,-0.660034743,0.718709057,-0.213979421"
"755.6,-64.20729386,-0.128070004,-1.779050217,-0.752218979,0.700801421,-0.232046526"
"755.7,-64.20323511,-0.113290646,-1.746002433,-0.840861654,0.676584132,-0.248474278"
"755.8,-64.19888573,-0.097628559,-1.714328866,-0.925015828,0.64600863,-0.262941339"
"755.9,-64.19431627,-0.081047928,-1.684268638,-1.003790641,0.609140283,-0.275177649"
"756,-64.18957131,-0.063575277,-1.656051017,-1.076394271,0.566169802,-0.284984787"
"756.1,-64.1847136,-0.045265127,-1.629896651,-1.142109975,0.517369167,-0.292207632"
"756.2,-64.17979919,-0.026154667,-1.606012579,-1.200239688,0.463034585,-0.296689037"
"756.3,-64.17488448,-0.006252101,-1.5845839,-1.25007691,0.40347128,-0.29825331"
"756.4,-64.17004324,0.014422155,-1.565768052,-1.290948335,0.339041412,-0.296743492"
"756.5,-64.16530084,0.035764354,-1.549696604,-1.32231139,0.270247,-0.292094454"
"756.6,-64.16065921,0.057536565,-1.536483644,-1.343849004,0.197786203,-0.284393122"
"756.7,-64.15608081,0.079377134,-1.526235624,-1.355494477,0.122534714,-0.27388042"
"756.8,-64.15152347,0.100873078,-1.519055293,-1.357366802,0.045452494,-0.260887213"
"756.9,-64.14695141,0.121652476,-1.515036582,-1.349653811,-0.032532038,-0.245741695"
"757,-64.1423785,0.141441912,-1.514253817,-1.33251772,-0.110594136,-0.228704482"
"757.1,-64.13782266,0.160059341,-1.516751791,-1.306077844,-0.188006707,-0.209966312"
"757.2,-64.13331572,0.177359315,-1.522542325,-1.270467159,-0.264077258,-0.189698539"
"757.3,-64.12888273,0.193177952,-1.53160875,-1.225911701,-0.338086467,-0.168110712"
"757.4,-64.12452698,0.207320652,-1.543912912,-1.172766212,-0.409279289,-0.145469222"
"757.5,-64.12026638,0.219599217,-1.559399012,-1.11148202,-0.476915237,-0.122064872"
"757.6,-64.11611572,0.229886311,-1.577991361,-1.042534355,-0.54033904,-0.098156682"
"757.7,-64.11212354,0.23814481,-1.599588014,-0.966366113,-0.599019276,-0.073935951"
"757.8,-64.10835747,0.244411727,-1.624055862,-0.883386785,-0.652532154,-0.0495349"
"757.9,-64.10486787,0.248753525,-1.651231078,-0.79401979,-0.700511085,-0.025067758"
"758,-64.10171206,0.251230824,-1.680924131,-0.698752364,-0.742608636,-6.67E-04"
"758.1,-64.0989236,0.251898401,-1.71292574,-0.598144532,-0.77850176,0.023511887"
"758.2,-64.09654148,0.250835011,-1.747008933,-0.492791639,-0.807931551,0.047325083"
"758.3,-64.09462422,0.248169801,-1.782926929,-0.383276252,-0.8307383,0.070667432"
"758.4,-64.09321197,0.24407398,-1.820409761,-0.27015666,-0.846853757,0.093474254"
"758.5,-64.09235129,0.238714693,-1.8591649,-0.15400992,-0.856247242,0.115680206"
"758.6,-64.09204389,0.232198819,-1.898883636,-0.035503794,-0.858861123,0.137163299"
"758.7,-64.09228582,0.224544324,-1.939251321,0.084553039,-0.854579342,0.157711989"
"758.8,-64.09301321,0.215697097,-1.97995642,0.205217356,-0.84325158,0.177037369"
"758.9,-64.09417651,0.205578524,-2.020694805,0.325468893,-0.824752813,0.19482006"
"759,-64.09573108,0.194130282,-2.061169153,0.444279233,-0.799038271,0.210759254"
"759.1,-64.09762127,0.181330996,-2.101086974,0.560652556,-0.76616361,0.224595937"
"759.2,-64.09980375,0.167186121,-2.140160855,0.673628101,-0.726271837,0.23610798"
"759.3,-64.10224049,0.15171429,-2.178111663,0.782269623,-0.679576608,0.245098564"
"759.4,-64.10489859,0.134952446,-2.214672777,0.885673778,-0.626367674,0.251401761"
"759.5,-64.10773408,0.11698008,-2.249591552,0.983007442,-0.567038836,0.254908796"
"759.6,-64.1107522,0.097941321,-2.282627848,1.073552699,-0.502111859,0.25559507"
"759.7,-64.11393903,0.078040578,-2.313551259,1.156722205,-0.432227631,0.253522375"
"759.8,-64.11730874,0.057508189,-2.342141148,1.232031977,-0.358100575,0.248809037"
"759.9,-64.12085964,0.036558325,-2.36819113,1.29904958,-0.280464376,0.24158758"
"760,-64.12456732,0.0153707,-2.391516064,1.357361786,-0.200046476,0.231982253"
"760.1,-64.12842974,-0.00588896,-2.411957558,1.406591228,-0.11758907,0.220125284"
"760.2,-64.1324274,-0.027024597,-2.429384177,1.446454987,-0.033897779,0.20620061"
"760.3,-64.13659089,-0.047775959,-2.443686756,1.476824783,0.050123817,0.190481743"
"760.4,-64.14093251,-0.067822937,-2.454772568,1.497743731,0.133486776,0.173333539"
"760.5,-64.14550933,-0.086828412,-2.462562957,1.509388243,0.215175772,0.155172613"
"760.6,-64.15031877,-0.104493364,-2.466995729,1.511997803,0.294222351,0.136410444"
"760.7,-64.15537656,-0.120592739,-2.468030868,1.505816481,0.369753972,0.117411285"
"760.8,-64.16065605,-0.134978382,-2.46565567,1.491073732,0.44100333,0.098481963"
"760.9,-64.16613351,-0.147561479,-2.459886521,1.467997297,0.507293304,0.079884278"
"761,-64.17175731,-0.158298252,-2.45076767,1.436829009,0.568026279,0.061846636"
"761.1,-64.17747879,-0.167192746,-2.438370179,1.397820518,0.622693939,0.04455891"
"761.2,-64.18323775,-0.174308673,-2.422792619,1.351210987,0.670897946,0.028156208"
"761.3,-64.18896269,-0.179768916,-2.404163333,1.297213219,0.712354366,0.012712589"
"761.4,-64.19456223,-0.183728962,-2.382641685,1.236032227,0.746866458,-0.00173882"
"761.5,-64.19998449,-0.18633118,-2.358415177,1.167918379,0.774274086,-0.015163707"
"761.6,-64.20518507,-0.18766555,-2.331692543,1.09322311,0.794411672,-0.027486554"
"761.7,-64.21013458,-0.187760855,-2.302695327,1.012423786,0.80710259,-0.038578429"
"761.8,-64.21482736,-0.186610187,-2.271651681,0.926101294,0.812194229,-0.048280416"
"761.9,-64.21924533,-0.184213191,-2.238794447,0.834884171,0.809611831,-0.056446998"
"762,-64.22338217,-0.18060828,-2.204362512,0.739395245,0.79939851,-0.062983102"
"762.1,-64.22719034,-0.17588036,-2.168602609,0.640224527,0.781724916,-0.067857489"
"762.2,-64.23063394,-0.17014917,-2.131769067,0.537931132,0.756874179,-0.071095132"
"762.3,-64.23367287,-0.163555731,-2.094121351,0.433054617,0.725224417,-0.072765187"
"762.4,-64.23627029,-0.15626059,-2.055921162,0.326113572,0.687245043,-0.072979351"
"762.5,-64.23836237,-0.148452462,-2.017430821,0.21758903,0.643504192,-0.071901261"
"762.6,-64.23990417,-0.140354801,-1.978913419,0.107905483,0.594672608,-0.069754994"
"762.7,-64.24082336,-0.132218375,-1.940633379,-0.002572645,0.541509617,-0.066820027"
"762.8,-64.24107245,-0.12429945,-1.902855769,-0.11352308,0.48483084,-0.063410469"
"762.9,-64.2406046,-0.116833023,-1.865843845,-0.224635744,0.425469986,-0.059847125"
"763,-64.23938,-0.110011269,-1.829855379,-0.33558483,0.364246038,-0.056433004"
"763.1,-64.23738796,-0.103969239,-1.795139136,-0.446008178,0.301939158,-0.053435231"
"763.2,-64.23463847,-0.098772919,-1.761931438,-0.55548952,0.239268784,-0.051069048"
"763.3,-64.23116903,-0.094406463,-1.730452438,-0.663537083,0.17687055,-0.049480045"
"763.4,-64.22704403,-0.090764161,-1.700901293,-0.769564351,0.115278826,-0.048729614"
"763.5,-64.22234718,-0.087658607,-1.673451153,-0.872887397,0.054929115,-0.048795412"
"763.6,-64.21715965,-0.084851,-1.648245898,-0.972753194,-0.003813169,-0.049594644"
"763.7,-64.21159979,-0.082094917,-1.625400554,-1.068392811,-0.060607937,-0.051023651"
"763.8,-64.20572518,-0.079173448,-1.605004677,-1.159076379,-0.115104282,-0.052994184"
"763.9,-64.1996245,-0.075912521,-1.587127246,-1.244142436,-0.166933118,-0.055447592"
"764,-64.19335576,-0.072170829,-1.57181921,-1.322993875,-0.215727536,-0.058344483"
"764.1,-64.18697599,-0.067824718,-1.559113553,-1.395079371,-0.261148147,-0.061646746"
"764.2,-64.18053341,-0.062769291,-1.54902428,-1.459888902,-0.3028877,-0.065314318"
"764.3,-64.17406825,-0.056940346,-1.541547281,-1.516980853,-0.340650082,-0.069324206"
"764.4,-64.16761355,-0.05033831,-1.536664942,-1.566020437,-0.3741266,-0.073695327"
"764.5,-64.16117206,-0.043026326,-1.53435247,-1.606794425,-0.403003359,-0.078490413"
"764.6,-64.15476017,-0.035089666,-1.53458183,-1.639172723,-0.427014169,-0.08377852"
"764.7,-64.14839767,-0.026573879,-1.537320035,-1.663028013,-0.446017222,-0.089571681"
"764.8,-64.14214392,-0.017440109,-1.542521957,-1.678159443,-0.460048779,-0.095773299"
"764.9,-64.1360753,-0.007569404,-1.55012265,-1.684271822,-0.469315691,-0.102173574"
"765,-64.13027986,0.00318421,-1.560034015,-1.681024814,-0.47412884,-0.108497215"
"765.1,-64.12481454,0.014925693,-1.572148741,-1.668121947,-0.474818316,-0.114473023"
"765.2,-64.1197451,0.027678927,-1.586348375,-1.645379871,-0.471682779,-0.119881399"
"765.3,-64.11507729,0.04139376,-1.602510395,-1.612739785,-0.464995063,-0.124555797"
"765.4,-64.11084703,0.055981408,-1.620510233,-1.570231035,-0.455040223,-0.128351888"
"765.5,-64.10705862,0.071338308,-1.640218655,-1.517934091,-0.442137969,-0.131124317"
"765.6,-64.10372377,0.087331107,-1.661499637,-1.455991639,-0.426616977,-0.132741431"
"765.7,-64.10083314,0.103754116,-1.684213243,-1.384666428,-0.408756139,-0.13313218"
"765.8,-64.09834244,0.120301767,-1.708223862,-1.304398045,-0.388744672,-0.132324256"
"765.9,-64.09618678,0.136596065,-1.733408779,-1.215797471,-0.366708881,-0.130429626"
