"time,linear_x,linear_y,linear_z,rotation_x,rotation_y,rotation_z"
"2216.3,0.058830131,0.368855476,0.17852005,-0.715815138,0.067867701,-0.175104786"
"2216.4,0.056350578,0.369894981,0.153312531,-0.684202674,0.041948404,-0.168648696"
"2216.5,0.053138603,0.367866516,0.1256884,-0.646940577,0.014135904,-0.160365425"
"2216.6,0.049220909,0.362697601,0.095849838,-0.604121854,-0.015339094,-0.150266776"
"2216.7,0.044631828,0.354347229,0.064037647,-0.555901306,-0.046205066,-0.138393546"
"2216.8,0.039428581,0.342802048,0.030526485,-0.502492268,-0.078154933,-0.124813703"
"2216.9,0.033664573,0.328082085,-0.00437418,-0.444169256,-0.110845946,-0.10962501"
"2217,0.027427543,0.310241699,-0.040318165,-0.381275273,-0.143896931,-0.092960742"
"2217.1,0.020809043,0.289368629,-0.076928291,-0.314225734,-0.176891441,-0.074991708"
"2217.2,0.013908256,0.265593529,-0.113808308,-0.243499259,-0.20939371,-0.055917988"
"2217.3,0.006828178,0.239076614,-0.150566254,-0.16961234,-0.240976224,-0.03594955"
"2217.4,-3.51E-04,0.210015297,-0.186830196,-0.093087154,-0.271247809,-0.015283712"
"2217.5,-0.007572304,0.178627014,-0.222258244,-0.014428153,-0.299867449,0.005908187"
"2217.6,-0.014785897,0.145153046,-0.256526146,0.065878669,-0.326535923,0.027476205"
"2217.7,-0.021957528,0.109850883,-0.289307747,0.147343389,-0.350970098,0.049270944"
"2217.8,-0.029026162,0.073000908,-0.320255432,0.229440355,-0.372875795,0.071118344"
"2217.9,-0.035915505,0.034906387,-0.34900013,0.311586853,-0.391936505,0.092805075"
"2218,-0.042534005,-0.004105568,-0.375159416,0.393145395,-0.407824219,0.114082729"
"2218.1,-0.048786294,-0.043684959,-0.398363743,0.473447209,-0.420225521,0.134686982"
"2218.2,-0.054580819,-0.083467484,-0.418274078,0.551821975,-0.428866297,0.154358994"
"2218.3,-0.059841286,-0.123081684,-0.434588585,0.627616745,-0.433521872,0.172856493"
"2218.4,-0.064499032,-0.162150383,-0.447037373,0.700196096,-0.434011084,0.189950896"
"2218.5,-0.068477761,-0.200297832,-0.455375347,0.768932398,-0.430184204,0.205417953"
"2218.6,-0.071712624,-0.237146854,-0.45938364,0.833199729,-0.421919008,0.219033388"
"2218.7,-0.074127328,-0.272325516,-0.4588801,0.892383158,-0.409130306,0.230580836"
"2218.8,-0.075664651,-0.305469513,-0.453734074,0.945901265,-0.391787975,0.239868533"
"2218.9,-0.076286446,-0.336230278,-0.44387785,0.9932285,-0.369929902,0.246744159"
"2219,-0.075969826,-0.364283085,-0.429304276,1.033904411,-0.343660381,0.251097738"
"2219.1,-0.074703347,-0.389327526,-0.410054836,1.067524843,-0.313135092,0.252851709"
"2219.2,-0.072471749,-0.411090374,-0.386209641,1.093726409,-0.278544132,0.251947456"
"2219.3,-0.069271218,-0.429326534,-0.357887897,1.112179019,-0.240106576,0.248340182"
"2219.4,-0.065101754,-0.443819046,-0.325259361,1.122597512,-0.198082516,0.242009024"
"2219.5,-0.059978615,-0.454383373,-0.288564835,1.124770259,-0.152795414,0.23297834"
"2219.6,-0.053959023,-0.460877419,-0.248126659,1.118589365,-0.104650691,0.221337589"
"2219.7,-0.047130715,-0.463204384,-0.204346333,1.104067743,-0.05413764,0.20724819"
"2219.8,-0.039604317,-0.461317539,-0.157688293,1.081331964,-0.001811484,0.190932335"
"2219.9,-0.0315019,-0.455221176,-0.108652267,1.050598354,0.051736985,0.172649186"
"2220,-0.022953164,-0.44496727,-0.057753239,1.012141614,0.105911748,0.152668949"
"2220.1,-0.014072549,-0.430649757,-0.005506191,0.966271131,0.160131571,0.131254665"
"2220.2,-0.004959237,-0.412401676,0.047573891,0.913320516,0.213835921,0.10865595"
"2220.3,0.004283775,-0.390392303,0.100968685,0.853651984,0.26647935,0.085113615"
"2220.4,0.013561118,-0.364825726,0.154145088,0.787669741,0.317520047,0.060870339"
"2220.5,0.022762168,-0.335943222,0.206551399,0.715835735,0.366409207,0.03618192"
"2220.6,0.031764854,-0.304019451,0.257618275,0.638681011,0.412587422,0.011323605"
"2220.7,0.040439475,-0.269367218,0.306768742,0.556805132,0.455492723,-0.01341307"
"2220.8,0.048656333,-0.232330322,0.353438225,0.470860541,0.494581735,-0.037734704"
"2220.9,0.056297172,-0.19328022,0.397097912,0.381523241,0.529358871,-0.061368249"
"2221,0.063270439,-0.152606964,0.437273827,0.289461683,0.559401938,-0.084081823"
"2221.1,0.069515098,-0.110711575,0.473549213,0.195318224,0.584371509,-0.105692875"
"2221.2,0.074993003,-0.067998409,0.505554047,0.099714539,0.603997417,-0.126057531"
"2221.3,0.079654563,-0.024873734,0.532942142,0.003278615,0.618050424,-0.14504551"
"2221.4,0.083457816,0.018253326,0.555378761,-0.093323643,0.626316181,-0.16251504"
"2221.5,0.086337913,0.06097126,0.572542038,-0.189374505,0.628590847,-0.178304076"
"2221.6,0.088233817,0.10286808,0.584149685,-0.284120982,0.624703989,-0.192244132"
"2221.7,0.089092124,0.143533707,0.589985695,-0.376814413,0.614555876,-0.204188278"
"2221.8,0.088901389,0.18257618,0.589917984,-0.466749088,0.598143785,-0.214033769"
"2221.9,0.087673057,0.219626427,0.583895054,-0.553274458,0.575559711,-0.221722441"
"2222,0.085422386,0.254342079,0.571919289,-0.635774605,0.546959948,-0.227217875"
"2222.1,0.082168449,0.286405563,0.554026451,-0.713632572,0.512530405,-0.230476036"
"2222.2,0.077918876,0.315522194,0.53028759,-0.786212937,0.472477269,-0.231433836"
"2222.3,0.072681297,0.34141922,0.500837173,-0.852886629,0.427057605,-0.230029886"
"2222.4,0.066509117,0.363851547,0.465915051,-0.913094373,0.376636054,-0.226250363"
"2222.5,0.059501518,0.38261795,0.425896492,-0.966416806,0.321732486,-0.220173362"
"2222.6,0.051833976,0.397567749,0.381282654,-1.012610229,0.263025596,-0.211982712"
"2222.7,0.043704856,0.408613205,0.332653847,-1.051584142,0.201301456,-0.201938585"
"2222.8,0.035308708,0.415723801,0.280604687,-1.08332862,0.137368498,-0.190317352"
"2222.9,0.026798118,0.418915749,0.22569355,-1.107832244,0.071979382,-0.177350678"
"2223,0.01826464,0.41823864,0.168426838,-1.125029273,0.00579379,-0.163193123"
"2223.1,0.009750236,0.413768768,0.109277573,-1.134797831,-0.060609124,-0.147928717"
"2223.2,0.001277793,0.405605316,0.048718777,-1.137000033,-0.126688443,-0.131604925"
"2223.3,-0.007133614,0.393877029,-0.012745533,-1.131532147,-0.191900488,-0.114270119"
"2223.4,-0.015457284,0.378739357,-0.074574146,-1.11835874,-0.255681035,-0.095995521"
"2223.5,-0.023647439,0.360383034,-0.136197243,-1.097520366,-0.317451585,-0.076878001"
"2223.6,-0.031658303,0.339026451,-0.197029743,-1.069126736,-0.37663448,-0.057033807"
"2223.7,-0.039447915,0.314915657,-0.256478939,-1.033353087,-0.432661748,-0.036596127"
"2223.8,-0.046951424,0.288319588,-0.313946877,-0.990446692,-0.48497358,-0.015720634"
"2223.9,-0.054100167,0.259530067,-0.368828926,-0.940736575,-0.53301649,0.005407239"
"2224,-0.060825478,0.228861809,-0.42052618,-0.884634735,-0.576251694,0.026573273"
"2224.1,-0.067035805,0.196644783,-0.468465958,-0.822619659,-0.614177227,0.047547335"
"2224.2,-0.072673928,0.16322422,-0.512119446,-0.755210815,-0.646352914,0.068101628"
"2224.3,-0.077671181,0.128948212,-0.551013622,-0.682948801,-0.672414034,0.088022475"
"2224.4,-0.081981789,0.094166756,-0.584725533,-0.606393586,-0.692067317,0.107108198"
"2224.5,-0.085559975,0.059222221,-0.612872753,-0.526138436,-0.705074398,0.125156013"
"2224.6,-0.088344704,0.024457932,-0.63510767,-0.44282659,-0.711238431,0.14194942"
"2224.7,-0.090271126,-0.009790897,-0.651123199,-0.35715406,-0.710405094,0.157256995"
"2224.8,-0.091266762,-0.043193817,-0.660669479,-0.269854104,-0.702478713,0.170845136"
"2224.9,-0.091282021,-0.075432777,-0.663570557,-0.181670105,-0.687443172,0.182497519"
"2225,-0.090271126,-0.106206417,-0.659734879,-0.093331887,-0.665374297,0.192030235"
"2225.1,-0.08821119,-0.135237694,-0.649152431,-0.005545234,-0.636438628,0.199296102"
"2225.2,-0.085090768,-0.162273407,-0.631889973,0.081006184,-0.600881463,0.204179887"
"2225.3,-0.080909859,-0.187087536,-0.608079586,0.165655006,-0.559014698,0.206591825"
"2225.4,-0.075664651,-0.209480286,-0.577919636,0.247749584,-0.511210951,0.20646588"
"2225.5,-0.069378029,-0.229280472,-0.541678104,0.326661508,-0.457903886,0.203764006"
"2225.6,-0.062072884,-0.24634409,-0.499694023,0.401798231,-0.3995924,0.19848367"
"2225.7,-0.053802621,-0.260559082,-0.452382717,0.472616594,-0.336843505,0.190665491"
"2225.8,-0.044639718,-0.271845818,-0.400237713,0.538637362,-0.270295238,0.180400797"
"2225.9,-0.034687173,-0.280158997,-0.343830738,0.599461264,-0.200660312,0.167840226"
"2226,-0.024082314,-0.285490036,-0.283812199,0.65478665,-0.128727988,0.153201623"
"2226.1,-0.013000619,-0.287870884,-0.220902596,0.704419607,-0.055357229,0.136771123"
"2226.2,-0.001632821,-0.287374973,-0.155867252,0.748267768,0.018546895,0.118889888"
"2226.3,0.0098189,-0.284114361,-0.089483891,0.786310107,0.092074418,0.09992414"
"2226.4,0.021167625,-0.278233528,-0.022504959,0.818552602,0.164358577,0.080226221"
"2226.5,0.032260764,-0.269899845,0.044366207,0.844986128,0.234612676,0.060102156"
"2226.6,0.042980064,-0.259294987,0.110478725,0.865568689,0.302140595,0.039800196"
"2226.7,0.053230155,-0.246608257,0.175216999,0.880239669,0.366319294,0.019524318"
"2226.8,0.062927116,-0.232038021,0.237977352,0.888956965,0.426566711,-5.37E-04"
"2226.9,0.071967948,-0.215792179,0.298151817,0.891735784,0.482315996,-0.020185617"
"2227,0.080242027,-0.198091507,0.355132427,0.888668709,0.533011261,-0.039202384"
"2227.1,0.087638725,-0.179171085,0.408330288,0.87991977,0.578125141,-0.057359222"
"2227.2,0.094047416,-0.159273624,0.457199421,0.865701985,0.617185872,-0.07443845"
"2227.3,0.099384178,-0.138645172,0.501252022,0.846254675,0.649798211,-0.090250284"
"2227.4,0.103584159,-0.117529869,0.540065613,0.821832907,0.67565069,-0.104639092"
"2227.5,0.106601585,-0.096166134,0.573278275,0.792709194,0.694511404,-0.117479814"
"2227.6,0.108405937,-0.074785233,0.600586739,0.759179955,0.706221443,-0.128671719"
"2227.7,0.108978141,-0.053608894,0.621746864,0.721567918,0.710692816,-0.138135293"
"2227.8,0.108318199,-0.032847881,0.6365765,0.680219713,0.70790914,-0.145812319"
"2227.9,0.106437553,-0.012700081,0.644955959,0.635503639,0.697923991,-0.151664564"
"2228,0.103359092,0.006651878,0.646821823,0.587813871,0.680853534,-0.155667642"
"2228.1,0.09910189,0.025039673,0.642165508,0.537577829,0.656866656,-0.15780269"
"2228.2,0.093700279,0.0423069,0.631032314,0.485259274,0.626181765,-0.158052685"
"2228.3,0.087192405,0.058311462,0.613532867,0.43134699,0.589076975,-0.156409905"
"2228.4,0.079639305,0.072926521,0.589860287,0.376327975,0.545910073,-0.152893705"
"2228.5,0.071136344,0.086046219,0.560303535,0.32065441,0.497138787,-0.147570292"
"2228.6,0.061809409,0.097587585,0.525248852,0.264719483,0.443327249,-0.140563439"
"2228.7,0.051822532,0.107499123,0.485165443,0.208852457,0.38513289,-0.132049661"
"2228.8,0.041347373,0.115755081,0.440582123,0.153332464,0.32327843,-0.122240549"
"2228.9,0.030559409,0.122359276,0.392064896,0.09841062,0.258521246,-0.111361092"
"2229,0.019630302,0.127336502,0.340199795,0.044327928,0.191630002,-0.099633377"
"2229.1,0.008716453,0.130731583,0.285587158,-0.008677024,0.123372226,-0.087268987"
"2229.2,-0.002037179,0.132605553,0.228836861,-0.060368447,0.054508125,-0.074467398"
"2229.3,-0.012504708,0.13303566,0.170563068,-0.110514875,-0.014215853,-0.061414847"
"2229.4,-0.022564065,0.132111549,0.111378517,-0.158887889,-0.082075742,-0.048281337"
"2229.5,-0.032119881,0.129933357,0.051887836,-0.205260445,-0.148377829,-0.035218123"
"2229.6,-0.041088235,0.126606941,-0.007312927,-0.249410601,-0.212460158,-0.022360022"
"2229.7,-0.049385201,0.122245789,-0.065632973,-0.291134039,-0.273686907,-0.009834163"
"2229.8,-0.056930672,0.116971016,-0.122481976,-0.330261551,-0.331440639,0.002228524"
"2229.9,-0.063652169,0.110907555,-0.177276764,-0.366671902,-0.385121817,0.013686532"
"2230,-0.069469582,0.104190826,-0.229451332,-0.400291454,-0.434160948,0.024391543"
"2230.1,-0.074318062,0.096960068,-0.278480206,-0.431078051,-0.478042219,0.034202879"
"2230.2,-0.078148018,0.089355469,-0.323897514,-0.458996503,-0.516330338,0.043006566"
"2230.3,-0.080951821,0.081515312,-0.365311298,-0.483996329,-0.548689587,0.05073044"
"2230.4,-0.082744729,0.073564529,-0.402405415,-0.506000851,-0.574890032,0.057349317"
"2230.5,-0.083557259,0.065618515,-0.434935246,-0.524910496,-0.594800514,0.062879715"
"2230.6,-0.083454262,0.057778358,-0.462715302,-0.540615076,-0.608374981,0.067368457"
"2230.7,-0.082496773,0.050128937,-0.485612068,-0.553008027,-0.615639368,0.070880902"
"2230.8,-0.080753457,0.042743683,-0.503540192,-0.561996823,-0.616682626,0.073492729"
"2230.9,-0.078300606,0.035683632,-0.516460094,-0.567508359,-0.611651925,0.07528568"
"2231,-0.075203072,0.028995514,-0.524377499,-0.569491088,-0.600748915,0.076345053"
"2231.1,-0.071537148,0.022712708,-0.527339134,-0.56791881,-0.584223379,0.076755732"
"2231.2,-0.067371499,0.01685524,-0.525426064,-0.562798676,-0.562362451,0.076594989"
"2231.3,-0.0627519,0.011435509,-0.518745098,-0.554183246,-0.535476426,0.075922622"
"2231.4,-0.057724129,0.006453514,-0.507423553,-0.542183084,-0.503886427,0.074771642"
"2231.5,-0.052307259,0.001907349,-0.491605911,-0.526973267,-0.467918758,0.073144596"
"2231.6,-0.046512734,-0.002207279,-0.47146431,-0.508787568,-0.427911058,0.071019453"
"2231.7,-0.040355813,-0.005897522,-0.447212372,-0.487898021,-0.384228637,0.068365531"
"2231.8,-0.033855569,-0.009172916,-0.419117126,-0.464586426,-0.337284586,0.065164234"
"2231.9,-0.027053963,-0.012051105,-0.387509022,-0.439117131,-0.287552271,0.061425732"
"2232,-0.020015847,-0.014558315,-0.352772865,-0.411725564,-0.235561805,0.057193323"
"2232.1,-0.012817513,-0.016731262,-0.315331135,-0.38262509,-0.181879533,0.052533339"
"2232.2,-0.005535256,-0.018613815,-0.27562109,-0.35202787,-0.127079845,0.047516759"
"2232.3,0.00176226,-0.020252705,-0.234079514,-0.32016445,-0.071723076,0.042203772"
"2232.4,0.009010185,-0.021691799,-0.191143188,-0.287289096,-0.016349255,0.036640536"
"2232.5,0.016151298,-0.022974014,-0.147252712,-0.253667089,0.038512892,0.03086907"
"2232.6,0.023116935,-0.024137497,-0.102863941,-0.219552549,0.092332732,0.024942302"
"2232.7,0.029826988,-0.025222301,-0.058448467,-0.185171511,0.14457312,0.018933378"
"2232.8,0.036189903,-0.026267052,-0.014480267,-0.150719397,0.194699718,0.012933437"
"2232.9,0.042117942,-0.027310371,0.028575268,-0.116370522,0.242198188,0.00704142"
"2233,0.047527183,-0.02838707,0.070274677,-0.082287645,0.286587614,0.001355464"
"2233.1,0.052333701,-0.029528618,0.110195484,-0.048621175,0.32742278,-0.004027266"
"2233.2,0.056457389,-0.030761719,0.147937622,-0.015498993,0.36429014,-0.00900462"
"2233.3,0.059814323,-0.032109737,0.183126297,0.016980217,0.396810005,-0.013467764"
"2233.4,0.062339652,-0.033595562,0.215429153,0.048736024,0.424655619,-0.017313332"
"2233.5,0.063991416,-0.035235405,0.244582977,0.079675711,0.447585018,-0.020468531"
"2233.6,0.0647658,-0.037036896,0.270408955,0.109659681,0.465468107,-0.022915697"
"2233.7,0.064708579,-0.038988113,0.292809811,0.138486848,0.478288639,-0.024698614"
"2233.8,0.063873161,-0.041059971,0.311743584,0.16591494,0.486114222,-0.025902257"
"2233.9,0.062335838,-0.043207169,0.327187862,0.191708015,0.489049602,-0.026615113"
"2234,0.060134757,-0.045378685,0.339118805,0.215683527,0.487200382,-0.026896618"
"2234.1,0.057308067,-0.047522545,0.347518768,0.237729243,0.480670347,-0.026770314"
"2234.2,0.053878654,-0.049591064,0.352399197,0.257779717,0.469592154,-0.026246589"
"2234.3,0.049903739,-0.051534176,0.353836861,0.275769768,0.454167773,-0.025358181"
"2234.4,0.045463432,-0.053296089,0.351976719,0.291598972,0.43468786,-0.024182358"
"2234.5,0.040664543,-0.054810047,0.347017136,0.305133392,0.411513215,-0.022832901"
"2234.6,0.035602439,-0.056001663,0.339172688,0.316244002,0.385029396,-0.02142667"
"2234.7,0.03036486,-0.056796551,0.328643169,0.324854576,0.355603794,-0.020047866"
"2234.8,0.02500521,-0.057128429,0.315615501,0.330965434,0.323573142,-0.018734735"
"2234.9,0.019569267,-0.056944847,0.300281849,0.334635754,0.289267076,-0.017497382"
"2235,0.01410662,-0.056201935,0.282873955,0.335938025,0.25304797,-0.016353104"
"2235.1,0.008693565,-0.054862022,0.26367363,0.334915845,0.215336041,-0.015354"
"2235.2,0.003433097,-0.052886009,0.243001785,0.331573187,0.176601051,-0.01458823"
"2235.3,-0.0015756,-0.050233841,0.221188393,0.325898928,0.137325943,-0.01415575"
"2235.4,-0.006256234,-0.046873093,0.198539581,0.317906619,0.097966204,-0.014136716"
"2235.5,-0.010543954,-0.042780876,0.175329533,0.307660802,0.058928678,-0.014573299"
"2235.6,-0.014408242,-0.037950516,0.151804771,0.295276388,0.020576162,-0.01547305"
"2235.7,-0.017822396,-0.032390594,0.128199425,0.280898573,-0.016755758,-0.016824789"
"2235.8,-0.020759713,-0.02612114,0.104738083,0.264684985,-0.052749511,-0.018610244"
"2235.9,-0.023212563,-0.019175053,0.081629601,0.246805577,-0.087113833,-0.020801343"
"2236,-0.025180947,-0.01159668,0.059052315,0.227457759,-0.119601735,-0.023347559"
"2236.1,-0.026687752,-0.003447533,0.037147846,0.20687912,-0.150020876,-0.026167509"
"2236.2,-0.027767312,0.005194664,0.016032066,0.185341906,-0.178225129,-0.029155596"
"2236.3,-0.028457772,0.014238358,-0.004189167,0.163128596,-0.204092536,-0.032201654"
"2236.4,-0.028793465,0.023578644,-0.023408089,0.140504622,-0.227506371,-0.035210055"
"2236.5,-0.028782021,0.03310585,-0.041516933,0.117706851,-0.248353709,-0.038105118"
"2236.6,-0.028453957,0.042707443,-0.058422241,0.09495303,-0.266540288,-0.040821359"
"2236.7,-0.027824532,0.052265167,-0.074055824,0.072458729,-0.282006585,-0.043290466"
"2236.8,-0.026924264,0.061653137,-0.088370953,0.050441801,-0.294727732,-0.045439844"
"2236.9,-0.025779854,0.070744514,-0.101329479,0.02910518,-0.304695192,-0.047207163"
"2237,-0.024402749,0.079410553,-0.112888966,0.008609709,-0.311895839,-0.048559583"
"2237.1,-0.022789132,0.087533951,-0.123002205,-0.010938327,-0.316309582,-0.049499025"
"2237.2,-0.020931374,0.095005989,-0.131644402,-0.029467621,-0.317935808,-0.050042855"
"2237.3,-0.018852364,0.101725578,-0.138841305,-0.046896396,-0.316834493,-0.050188387"
"2237.4,-0.016601693,0.10759449,-0.14468399,-0.063089677,-0.313153795,-0.049884443"
"2237.5,-0.014263283,0.112510681,-0.149313126,-0.077850816,-0.307120363,-0.04903202"
"2237.6,-0.011924874,0.116368294,-0.152879391,-0.090958096,-0.298992278,-0.047517819"
"2237.7,-0.009651314,0.119069099,-0.155502949,-0.102226848,-0.289001045,-0.045261849"
"2237.8,-0.007476937,0.120529175,-0.157251987,-0.111558827,-0.277317233,-0.042249623"
"2237.9,-0.005394112,0.120688438,-0.158160839,-0.118948198,-0.264060049,-0.038528867"
"2238,-0.003399026,0.119512558,-0.158265266,-0.124442005,-0.249341925,-0.034174098"
"2238.1,-0.001499306,0.116987228,-0.157637272,-0.128082335,-0.233316381,-0.029243061"
"2238.2,2.63E-04,0.113106728,-0.156390343,-0.129868497,-0.216197339,-0.023753267"
"2238.3,0.001838554,0.10787487,-0.15465847,-0.129761655,-0.198237796,-0.017692031"
"2238.4,0.003173698,0.101304054,-0.152558479,-0.127725831,-0.17968304,-0.01105099"
"2238.5,0.004245628,0.093420982,-0.150161896,-0.123776381,-0.160728599,-0.003861261"
"2238.6,0.005065788,0.084275246,-0.147491131,-0.118005659,-0.141506699,0.003792388"
"2238.7,0.00566088,0.073941231,-0.144538555,-0.110573225,-0.122104706,0.011784357"
"2238.8,0.006061424,0.062515259,-0.141294155,-0.101671321,-0.10259918,0.019976888"
"2238.9,0.006290305,0.050112724,-0.137763653,-0.091488896,-0.083083462,0.028246254"
"2239,0.00635897,0.036857605,-0.13397089,-0.080192764,-0.063675246,0.036493821"
"2239.1,0.006255973,0.022884369,-0.129945431,-0.067929653,-0.044506156,0.044641356"
"2239.2,0.00598513,0.008333206,-0.125712547,-0.054839832,-0.025704788,0.052619194"
"2239.3,0.00553881,-0.006649971,-0.121282253,-0.041070078,-0.007383935,0.060356361"
"2239.4,0.004932273,-0.021910191,-0.11664835,-0.026780321,0.010365029,0.067776067"
"2239.5,0.004184593,-0.037289619,-0.111786995,-0.012146107,0.027474216,0.074794227"
"2239.6,0.003314842,-0.052623272,-0.106657658,0.002638578,0.043901655,0.081317491"
"2239.7,0.002364982,-0.067744255,-0.101202164,0.017357692,0.059633314,0.087241146"
"2239.8,0.001384605,-0.082480907,-0.095350418,0.031773566,0.074679981,0.092450599"
"2239.9,4.16E-04,-0.096661568,-0.089031372,0.045636813,0.08906548,0.096830131"
"2240,-4.88E-04,-0.110114574,-0.082186375,0.058705763,0.102808508,0.100277836"
"2240.1,-0.001308571,-0.122675896,-0.074783001,0.070768337,0.115905949,0.102720669"
"2240.2,-0.002025735,-0.134192467,-0.066815052,0.081656279,0.128326234,0.104122259"
"2240.3,-0.002639901,-0.144527912,-0.058297787,0.091244957,0.140016183,0.104479263"
"2240.4,-0.003162514,-0.153562546,-0.049253616,0.09943961,0.150917899,0.103808343"
"2240.5,-0.003593575,-0.16119194,-0.039697323,0.10615534,0.160987265,0.102130011"
"2240.6,-0.003917824,-0.167327881,-0.029634151,0.111300194,0.170205966,0.099456486"
"2240.7,-0.004116189,-0.171893597,-0.019057903,0.114768349,0.178582326,0.095788134"
"2240.8,-0.00415815,-0.174824715,-0.007964287,0.116446254,0.186140531,0.091119853"
"2240.9,-0.004028451,-0.176071167,0.00363287,0.116230716,0.192901137,0.085455538"
"2241,-0.003708016,-0.175597668,0.015688267,0.114054287,0.198858757,0.078826546"
"2241.1,-0.003223549,-0.173391342,0.028112259,0.109909737,0.20396491,0.071307402"
"2241.2,-0.002609383,-0.169463634,0.040773716,0.103863072,0.208124962,0.063021048"
"2241.3,-0.001926552,-0.163854122,0.053519096,0.096045753,0.211214756,0.054127782"
"2241.4,-0.001232278,-0.156628609,0.066197243,0.086624208,0.213114228,0.044798377"
"2241.5,-5.57E-04,-0.147873402,0.078688946,0.075756169,0.213746101,0.03518042"
"2241.6,9.52E-05,-0.13768816,0.090922203,0.063552709,0.213101555,0.025372495"
"2241.7,7.48E-04,-0.126178265,0.102862682,0.050064209,0.211239888,0.015418894"
"2241.8,0.001457084,-0.11345005,0.114493694,0.035297404,0.208261793,0.005327301"
"2241.9,0.002261985,-0.09961462,0.125785198,0.019253349,0.204270414,-0.0049005"
"2242,0.003192771,-0.08479023,0.136672821,0.001964953,0.199340912,-0.015241897"
"2242.1,0.004253257,-0.069104195,0.147061195,-0.016485123,0.193512146,-0.025643633"
"2242.2,0.005435813,-0.052696228,0.156833019,-0.035970574,0.18679851,-0.036029605"
"2242.3,0.006721366,-0.035713196,0.165866222,-0.056338895,0.179206661,-0.046314759"
"2242.4,0.008090843,-0.018306732,0.174033489,-0.077420701,0.170740122,-0.056410612"
"2242.5,0.00950991,-6.31E-04,0.181196537,-0.099020041,0.161386925,-0.066216289"
"2242.6,0.010921348,0.017155647,0.187193718,-0.120892654,0.151101354,-0.07560255"
"2242.7,0.012256492,0.034888268,0.191840973,-0.142732251,0.139799018,-0.08440465"
"2242.8,0.013427604,0.052392006,0.194956627,-0.164183007,0.127377452,-0.092435865"
"2242.9,0.014350761,0.069488525,0.196389523,-0.184879734,0.113757041,-0.099519758"
"2243,0.014984001,0.08600235,0.196051922,-0.204497665,0.098921303,-0.105525549"
"2243.1,0.015315879,0.101769447,0.19392189,-0.222785696,0.082934131,-0.110387203"
"2243.2,0.01536547,0.116642952,0.190031376,-0.239566884,0.065925806,-0.114096869"
"2243.3,0.015167106,0.130496025,0.184437122,-0.254710934,0.048058975,-0.116679535"
"2243.4,0.014751304,0.143214226,0.177199688,-0.268100906,0.029497756,-0.118166995"
"2243.5,0.014137138,0.154697418,0.168383446,-0.279617459,0.010398158,-0.118587612"
"2243.6,0.01335131,0.164855957,0.158065166,-0.289148481,-0.009079406,-0.117974989"
"2243.7,0.012424339,0.173612595,0.146349277,-0.296612384,-0.028751768,-0.116384049"
"2243.8,0.011405815,0.18091011,0.133367386,-0.301971468,-0.048409469,-0.113897153"
"2243.9,0.010337699,0.186712265,0.119259682,-0.305220157,-0.067837259,-0.110610611"
"2244,0.009254325,0.190997124,0.104147758,-0.30635066,-0.086849511,-0.106606346"
"2244.1,0.008148063,0.19375515,0.088120308,-0.305315993,-0.105319136,-0.101925699"
"2244.2,0.006999839,0.194980621,0.07123312,-0.302014637,-0.123181181,-0.096561926"
"2244.3,0.005752433,0.194669724,0.053535309,-0.296307106,-0.140407745,-0.090477055"
"2244.4,0.004375327,0.192822456,0.0350984,-0.288056665,-0.156967819,-0.083634059"
"2244.5,0.002841819,0.189446449,0.016038742,-0.277172518,-0.172793447,-0.076027363"
"2244.6,0.001159538,0.184566498,-0.003480587,-0.26363527,-0.18776777,-0.067697333"
"2244.7,-6.33E-04,0.178220749,-0.023261223,-0.247496974,-0.20173588,-0.058725646"
"2244.8,-0.002502572,0.170467377,-0.043089066,-0.228863417,-0.214527597,-0.049219044"
"2244.9,-0.004402291,0.161376953,-0.062751446,-0.207873552,-0.225977369,-0.039293168"
"2245,-0.006286751,0.15103054,-0.082039509,-0.184687621,-0.235933544,-0.029064369"
"2245.1,-0.008125435,0.139520645,-0.100752029,-0.159485411,-0.244258023,-0.018649333"
"2245.2,-0.009872567,0.126947403,-0.118692074,-0.132468851,-0.25082453,-0.008167033"
"2245.3,-0.011493813,0.113418579,-0.135670815,-0.10386067,-0.255520819,0.002262625"
"2245.4,-0.012954842,0.099053383,-0.15151516,-0.07389665,-0.25825663,0.012524884"
"2245.5,-0.014232766,0.083971977,-0.166074429,-0.042814561,-0.258972039,0.022517833"
"2245.6,-0.015312325,0.068299294,-0.179221783,-0.010845747,-0.257641619,0.032157181"
"2245.7,-0.01619352,0.052163124,-0.190853748,0.021786638,-0.254271935,0.041375635"
"2245.8,-0.016872536,0.0356884,-0.200883064,0.054863138,-0.248893828,0.05011779"
"2245.9,-0.017353188,0.019000053,-0.209234867,0.08816082,-0.241554042,0.058333564"
"2246,-0.017635476,0.002225876,-0.215841446,0.121447193,-0.232308928,0.065973011"
"2246.1,-0.017723214,-0.014507294,-0.220644627,0.154477508,-0.22122185,0.07298402"
"2246.2,-0.017608773,-0.031073093,-0.223597679,0.186996079,-0.208364459,0.07931313"
"2246.3,-0.017288338,-0.0473423,-0.224669132,0.218742171,-0.193821372,0.084909743"
"2246.4,-0.016769539,-0.06318903,-0.22385231,0.24946068,-0.177698497,0.089733598"
"2246.5,-0.016060006,-0.078488827,-0.221171532,0.278917018,-0.160133131,0.093764724"
